2,"Grupo Folclórico da Casa do Povo da Camacha – O sítio onde encontra a história, a cultura, a tradição, as personalidades e momentos marcantes do Grupo Folclórico da Casa do Povo da Camacha.",https://www.grupofolcloricocamacha.com/
2,"Grupo Folclórico da Casa do Povo da Camacha – O sítio onde encontra a história, a cultura, a tradição, as personalidades e momentos marcantes do Grupo Folclórico da Casa do Povo da Camacha.",https://www.grupofolcloricocamacha.com/
